id,created_at,text,tweet_url,direct_reply,batch_user,hate_score,target_prob,violento_A01,cand_objeto_A01,racista_A01,machista_A01,lgbtfobico_A01,violento_A02,cand_objeto_A02,racista_A02,machista_A02,lgbtfobico_A02,violento_A03,cand_objeto_A03,racista_A03,machista_A03,lgbtfobico_A03,violento_A13,cand_objeto_A13,racista_A13,machista_A13,lgbtfobico_A13,violento_A04,cand_objeto_A04,racista_A04,machista_A04,lgbtfobico_A04,violento_A05,cand_objeto_A05,racista_A05,machista_A05,lgbtfobico_A05,violento_A06,cand_objeto_A06,racista_A06,machista_A06,lgbtfobico_A06,violento_A07,cand_objeto_A07,racista_A07,machista_A07,lgbtfobico_A07,violento_A08,cand_objeto_A08,racista_A08,machista_A08,lgbtfobico_A08,violento_A09,cand_objeto_A09,racista_A09,machista_A09,lgbtfobico_A09,violento_A10,cand_objeto_A10,racista_A10,machista_A10,lgbtfobico_A10,violento_A11,cand_objeto_A11,racista_A11,machista_A11,lgbtfobico_A11,violento_A12,cand_objeto_A12,racista_A12,machista_A12,lgbtfobico_A12,violento_final,n_violento,cand_objeto_final,n_cand_objeto,racista_final,n_racista,machista_final,n_machista,lgbtfobico_final,n_lgbtfobico,controle,lgbts,mulheres,pessoas_negras,n_grupos,filename
gAAAAABj7o7T9Rm22kBcVTxn3nNFMfiOUJcRCimKdLZOssJALK6xFmkbaT2_dU1XySR4MfJuLkPqw-9OpZRWKULuF7w2BNaw-WLbOSBcfHwSql0x3Azy2DQ=,2022-09-20 18:13:16-03:00,@RobeyonceLima Axé,gAAAAABj7o7TlWCOjcAZs6AMltK7U3lvDqRLjCMdiX6_9vfPjqc8c5zmuVHB2EYgy_Bb0_y54LyCQ5GHvsYfcIm1ZMunwv3KufklT7WXZVWhyhfunpD28qPWVBaujL6ZOxbkLPEb-OYZOOQWBbSmpGgHlW4eTGULGA==,1,1353425986289868800,0.15173627,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T2ckLRkcg9gYKSLl7TaGAXbWHqrX-lt3cgHlTAON7kjEkeEEgtKqh_SUv2j2sWgjgPj13JpGufTlS1glNmQKZGlcR0P5feQdES4sssnJO8Ig=,2022-09-20 18:08:03-03:00,@RobeyonceLima e tá cheio de Pernambucano que mal pode esperar!,gAAAAABj7o7T0JRRQObv4yfnAV-22FqaA9t0rypQuQcSujgZfrOkSpi8k9JG6SgXeDkw0WHrKIzY44I4FYrNyIYYLkle4OrRfeA81S5Nw85QKbs9hUNqYfAZIteZ5J-4EglQXlsmzuXWBUJaGhCS4rnn5KI5-TkUsi-slcqk_sXdScXeQZZ_VQM=,1,1353425986289868800,0.268991,0.0174516427018113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Ta1S_4Ua9Ud4QcbpxGv1uW4Uqr1DC03apSoY-l37SypV80hquGjB63UwclQqDQNFrywY96PAhD_PfE9jY-3QmyVqYCsxGK34DqTCzdfUwi1o=,2022-09-20 17:29:53-03:00,@samiabomfim surtada seus dias estão contados,gAAAAABj7o7ThawoQWYcP59cua7q7QQ2g_8FLFz5iwfwftch94O4QQOSCrjSi6AkqPRMyTQv8nAsh3RVs7UEP2HS09YHDK6r1KdJDX2jB3Ju2oV-Si3lnbn1RXqXjsKDVQ6LSCNVPi_73M-wfqPFHvHH2BPHl5SfzepDPFY9TBeFaCa0m1zTh9o=,1,27703690,0.38522014,0.7544317687543375,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,1.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TN_SDuCO98c7qv2RRI0L2wgs3Ek8j_kZKFz4oTcFdQak51aTJO27I4UgNFJTdESw_gNYqdgeZnoxfDzQTZ8AmYw_JFUw3K84wIXEEtiIy550=,2022-09-20 15:50:41-03:00,@samiabomfim Essas mulheres do grelo duro.,gAAAAABj7o7Tfz05FlxH_CaVDyyWSV7CwcrGOYimpqhPPY9dbOuSHcwkHxYxXEf6N0e3DsgBBcZI-OCdkWTGhDRfg7ePOHJss59bkG9Us621uE5uK-U9HXih6Zg80_bD6cC2miNv6lJrmTz2EyizN4M5W2v4MYX4TLl_YPznyC2LmJZrP9CkteY=,1,27703690,0.6380516,0.9572811811643606,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TDlykuIkyGQ385FMbDO-G6A6r9EOXnIFa6MVCGbuL71752f6j9HrZGFJcrpQ7lELxVXXCV8DT9qKBLLRZrxCshaZNIwrSoHoOwsIx001sDEI=,2022-09-20 17:41:10-03:00,"@Zambelli2210 @jairbolsonaro Hahahaha hahahaha, piada né, acorda sua pateta, 🤡🤡🤡",gAAAAABj7o7TEiFpsBcYkvnm3kSqEM-DPTRmpasf4y9E1euBacaepfHh24t7Z2iH4Llx1yfTonHAGxAmc5xEoG4zdBe-Qt2pk2XiL4TQuiVQIjPszi8PHza5M3EWCGQB387Uwy8XbqV7kausoId7vkOwpFiIXxIzSADi0tljDqwIinUgVxyvjrU=,1,975127727501185025,0.629714,0.9933852087986372,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tmn6T0P_0kRy7S6jYkOXB_P1s9SS57AcXuvKeYMaFbbNmL9AoGDsszBHircyHPpTDC_w7ON0P_F4nk0VZj2HV60hluCYJgMvshwNwsRdKv5o=,2022-09-20 20:22:12-03:00,"@tabataamaralsp garota, vc apoia um ex presidiário condenado por corrupção , vc não tem moral pra falar de ninguém sua piralha. Fora Bolsopetismo",gAAAAABj7o7TP0fBpD5vTgElsAZXKfRgeAUWKzNyhGyL4yCYFj3vK4smPVZOg3fSBp6GXTpFHfn16TNB1SFSG7aGN3nAN3qLwSgYl7-06rVIpDCDn6FoKUbTjJQXxVzb9aUuZPJ65aeAF0jm0QMX2_HPKi_-J6aeN9QAZwjS161YgfMr0tDSQ3M=,1,1001251931812220928,0.5301657,0.9999999959421474,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TQrHwcGeFS2CSDMRp485eJJZCCvSQraVX0UAtwABc7cuiKyPCAYygnzQJMdnFwHEqSZRenpgRb4tmh3JQctJtVeyVZjrPDu9LJcDLg6HjxYs=,2022-09-20 19:01:44-03:00,"@MacaeEvaristo @GugaNoblat Por esta eu não esperava, a recepção dos brasileiros de Londres a Bolsonaro foi apoteótica, como um político pode reunir tantos eleitores em outro pais, tinham mais manifestantes pro-Bolsonaro em Londres do que nos comícios dos demais candidatos no Brasil. https://t.co/ps3fTJ94RU",gAAAAABj7o7TfM1QGjXnWQHvdAMxy-qQoIG40k8Sa2mvG5FdupsAmNMhVyNnfbNAByJ9oZJMDAvVFl7eR9tAdVSx87NY9bX391U0axwhHIgrO7JE9nZieuIRlJhHRf-jUNm5cc8bvDDoAmhUyPISU3ZBGzAHto-SLQ==,1,1075036110,0.004056739,0.9842905949690124,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tn6ocLpNQmkKQTE0efkKeiNODykHDzNfxEkHYoErsxbvZk35NEbJ0eRf-7rkZ2NMEg7vpme3yh_7nDTQaFYbBh3lHpgAlzcUEv28JRm7NDfg=,2022-09-20 20:31:28-03:00,"@CamargoDireita Ooooooo povo chato! Fazem de tudo para separar as pessoas por cor de pele e origem. Vão carpir uns 10 lotes, falta do que fazer!",gAAAAABj7o7TM06KJ4emlQCIkuqTODJs4i_mEZMD84GHpxd-3d2tEBw5U6ME6TK-rSDJpKdk1ZQVOl00i-gEZp-cEi-_NhmrdY5lKrAmKwfH9s3s0ggVRcG_KkF7u9_LdHNVWH1_IjYceI6EKf_F50wZo0YRhkvfYw==,1,1489189886670381056,0.37670213,0.164474620887079,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,1.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TH3ibwWJr7yNKO0AhCgr0uVMsZG18IqH2-Eoq51DjqkZ7M5MJ0DZQTieDyumocP2h_p_6ju08ZCc-kWxsclveNnW1w2IVLPLuaCC0BJTRgZw=,2022-09-20 20:45:49-03:00,"@maxmacieldf Da minha esposa e da minha cunhada, tá foda.",gAAAAABj7o7TdBOKA-AV9jhL0q8sYR-t_M11AItjefSsYgLW_hTEK32FvghJhK28CbW406xk2sz34SvGXtIboDSFuHsx5BwpJdC9tudMyH4TV5fgp08Mf3mLxwQReFyYu7PKtyWFRiS3GgIFi0XX859WaaR4RaeMRQ==,1,98786988,0.13840733,0.985868160144075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Twch2xWYzQz-LHVcw4ry0kJ7amiBQuGydbpfZsW1Uf0PJLYyX-YFSRVlyHWHdxiaEprs9yipo86NGcz3K-_vFRj-sbWE3niSoXe_ZesyBrYY=,2022-09-20 21:44:55-03:00,"@dario4e20 Desejo sinceramente que toda sua família venham a virar maconheiros e se juntem a cracolândia. Depois da maconha vem drogas piores. Como assistente social, te aconselho o seguinte autoriza a Anitta a cantar tua música, vai ser eleito pq vais representar todos os infelizes.",gAAAAABj7o7TUk5o8Y7ooOY2B4ZzxvlNW04LfDEQMZdYyH5xtbowP7SBrGvt0lTrbwCuWXmDczzFbx-LUmh2aXQ_OzHK1JipIUw8RdoVwcFfB2uhY207dBQD0bxTYcByEKFhBrXjBLmrewpX4feHEX0XkmasVOtlZg==,1,125727969,0.09662499,0.9999996496728488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TGHtc4t9a1ziCJarO8CQkzm6mTZVfOTwDzfPqS7480gN9jtFQWxcZ1Og7ccp971wJmWjcOC73WJBL2kmY6FZZOXnrqg9VY4fuBnl_q9_Z6ro=,2022-09-20 23:30:36-03:00,"@silvianagata @fravenriq Ah, vá! Quem achou que ia ser ""almoço grátis""? 
Anistiaram o 🐙, agora vem a contrapartida. 
A nós, resta o esforço de juntar uns trocados, para comprar a maquiagem https://t.co/N2OHBjvgQp",gAAAAABj7o7T53v6RdPGpNYO0MZ7QrG__5-2MPZwO3khLef6ww9zzYDXHCMwhpepRZqxqXTIWmcq-gV010pnzdh8kxybdSOpxQiSDjhbSkuGjbUMxayCmr90ZvCPJDhhRZqsAiC7ggDwdcjmTgpwj7HajwLNkClAVg==,1,53882688,0.008761926,0.9994377496210338,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TAE5Fh0-RIttbp7IeLx3hI4SI4WNB1AbrzHpOyu08iyvr9V2yLg6HG5UNvZJ0h55TRw3LiGsTFokVwqgf1XlTPaEEMY3Z6RQd0_Zm06m64qA=,2022-09-20 23:48:20-03:00,@danimontpsol Kkkkkkk vai nada só louco para votar nesse lula molusco,gAAAAABj7o7TBYHxHVv1L6gwj3VaSyHMEdX23lmHlkfWtZ5SSzFE9b3bHR8sV49uq5CXwyPQntKGcWo_pYh6EYU7FqdyG2sC9wHhKelv1rUFYdc_eHikLingftJTvbi3eoLve042L1WMKJLuYVQTYClrBhNH8fzTsTZL7R0au5IG6WH5X_Gt9hI=,1,993146341294596096,0.3804768,0.5666295565805733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Te38RLJ92zZyVTctNlKCu4yKEktiJwUaSl13ibZhRAgsQgHlLHh2bCBAIzmMbYhb62Yuvod87PZ1QSoL9EV3ZPGXCzo3b_goYs3AEBtMNDaM=,2022-09-21 03:12:24-03:00,@AriadnaArantes Era só trocar pinto por tinjo.,gAAAAABj7o7TdZcLg9jM2-cHjNCrI2xzNS-GMlKPN4majJYk-Z4djxoYDwtfpc-oOKQ17WGn5-pKyzkes3WLy-EePfZ5rwpxfdmmjc3IgZ5Q35XQhiuHDXtPt7MePaa60cvBqh6iaRMqgifLbsH69GmVaKbL-Gu6Cg==,1,137942699,0.15766346,0.059965192316374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tcno6xCDGMAeTVJD8pEi1pegAZnz5gl1jtlSwgZ3OesG0Xuw81RlP0jG2XMluIRAM-gBIFPGPZxxaH3gHjBwGxJgHGESGw6tafKda5LdeHgE=,2022-09-21 01:56:07-03:00,@erlan_bastos @emoff @iG dois psicopatas,gAAAAABj7o7T5WRFaW1fXglzTy4IkAowqzhWwOxZe-fzWGcYWoiJ-ljeX514YSEPX2nrHGg8UUjtUW_Q5S3NY8Rtr4z1vtXVAZJGfkAXzc10itLFZ-8g_G-DrYe4rdyP0pCayJ7a9ggryi5s_yMz2Z2E0ews9LLpFXvCn6UoD2DEttckRdTGAIo=,1,78148969,0.3394854,0.5704038360865219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TL64Jm9_cCGkZ_DjF2Fv448jUpq6HYiegFL3E2Q-2Lj1AeEy5iQo3J1n63BDQ5nxA28JPBuYGs3Cxi8_hDG74wiuU258ZbnAKgFPGNLw420M=,2022-09-21 07:34:46-03:00,@Marilacerdapt @tesaosel kd o bixão,gAAAAABj7o7TIlbRUTvWX2FtauPLRB6j3430EbvCdAoONcq4jzrF3APPtThFT68PAxfTbtC3wKp9JWgYL1QkFXp4qqYXO57oZwFAdDmDhfMaSJCDVHJqi4eI40S8aD42ofN7fhW9xcQ-meMqR4gbl-KvJSBDv51wSA==,1,1051189349105233920,0.5687901,0.682409625911611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T7bQl5-QXojQtrhk0rPmQjrSeMbJAE0VzAQdi4tr8BJDH6TvpzmYnkSoEQxqnPKmUCHJdzT0dxAuRJfWM8PQUhMHC6G3QtSJu0RvhR8uqZy4=,2022-09-21 07:28:13-03:00,@TenNascimento Kkkkkkk.... O inferno está cheio desse tipinho.... Kkkkkkk,gAAAAABj7o7TwEHd-J9fSkSefhezrp0Bt8FH1CIbWq4wxWUlxbBZoQX75ucJ3rJsAnjdl7CScb_jvEHyqDcqA_Rq8OKuVXEUQpmqFq3eoKAD70a9tFMNEOznc-fdBuuSNvCHkmt1dchGwrHVoGX49kYp3OLL1gyzSg==,1,1095356045881417728,0.47441468,0.0014532008976315,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TJ4I6ilKhhlNBmmOqk8StTgX7KnOI1A9zw2v9yKEU1EOUac0MoFkxc4tTF14kf75NGBNs1adRlQfhWzV8Enprt0D4sg9dUdWFR1kuzpCu7tg=,2022-09-21 08:06:41-03:00,@AlanLopesRio É @reinaldoazevedo @GugaNoblat @veramagalhaes @monicabergamo dias difíceis para adoradores de ladrão,gAAAAABj7o7Tt0QHtlfoBhFhUWafHrx-Yl2W1mKFW1NN3V7PTu9jmiWppp97NhjdEV4Qe9oFlmjoXZeE-V3VK4XRnJBN0AyXkD0ilk8Ec3kiaS89YM_812cWyF_wehSReVdjGC4RuVVs6cgUmXV9lkUx7sumrAAd0ACo9MlqZz4PVsrTWZ50BGM=,1,1157984524116156416,0.013489764,0.1859450486242966,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TQe65uPbmL1xWNesl0XS2RhS2cuNimTsLcbmS6H0yP30RGSvyMhEzqOzq7BBPumN09G1n7pegjpuPFVEaJ9E1qsr8nyKx8ZRY-tcYgGhvKY8=,2022-09-21 07:33:09-03:00,@LorenzonItalo @geraldoalckmin vc é muito boboca 🤪🤪😜🤪🤪😜,gAAAAABj7o7T6Arfb2pHUB7wRTB6GW78n-wgeudJjZYegaAy0VbbTnxwIfD51gCBpI7PNycfsjABHI4mLuM555QZjAVtb7Md01rz94R3s6PKXt5n6DDmzceEOB0xuFT4aY6PBeD0GGdRDZ_akVI2hHcZY4itsnCOulHmBAfQm56G4BUPPEBTMgg=,1,3063469756,0.5105007,0.3825368932143618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TRoh5eZD-9SXbzPTTR4RriaNinU8HVXQhO_rkZiNUO_f_1QaEKPtTFFdFj00v5NkkI4whFyv5PpbSOYQ-MoI8J0_pnISIE86sPKaqFj3yysE=,2022-09-21 09:32:24-03:00,"@ErikakHilton Deixe de ser ridícula e canalha, ele não insinuou isso, palhaça.
Vai aprender a interpretar texto e para de falar m...",gAAAAABj7o7T7jvdBX4Xu8nieOn04tf65GtP6bRxYuzgXnPEdMO-xONPTczEKa70pyXFb55B1QTQ5EQG3V0KANI3gi672P0OUEbuOeab4yT8ekk8CIdRoS71ZVp4M_b1OzJ1iBVFVtqWFyhEb9Ofizc3Pkr4h_UnQg==,1,738143559920934912,0.5518521,0.996174405598654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,1.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TEmO3tISLTphNgHtRJm4xQwZ-jgucsGcsFqOFFJyqCw1v5QDmQ6bzK4uyFOezho4vHAhivNOkcT6tDB1CnKEz8paNkO5pnecZxen3lJ1SMg8=,2022-09-21 10:18:56-03:00,@tabataamaralsp Chora esquerdalha!,gAAAAABj7o7TbDsumSy00TqDRIzrTJI7NihPvBrAgWpluKNU9uB2LgLZXrqOUMqzqqAEnCL_xMnajEX6buvD_cF_CsVHHgdHbTm1uNO7P-h-rCZx_xuzDpAUZHFp3j9sOXd7CKXLv7UDaJB1SAHaaDWZiioYF9dogQ==,1,1001251931812220928,0.43842173,0.8574250445378548,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TdycytXTqiBsjpfIF2THpF80F7uC_FvdZlStcjhMZ0uU7-_pKrutIeOS6hp-1AYp_BqtX-Xz_zHC73uRgGKYh3qCSNdMllKJwwXxL6cGthCw=,2022-09-21 12:32:19-03:00,@IvanValente Você é um bobão comunista de m.... se acredita nessas pesquisas que vocês próprios encomendaram é porque estão próximos da psicopatia. Veja o Datapovo nas ruas.,gAAAAABj7o7Tgpu8btE-Y8JS8UqOyG_vS1dW2kJt_cCjvfYW6MwIRLhmnZjaN8mCgGnULjwR0i10fXN6J3Z3Gm2z8kBANMuAlS0agUpvQoy3Wn9c3SLednzba7bWTnS-M3XLY7hDEdPwkLmA79ImS3gDHtu4IlcHsSlkH0iTq-s4uBIHV5nOaoo=,1,112498734,0.17498952,0.999877743699851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TMIHR0Y2CcH_V8KygNBrnqlX8nfl4tZbn1DoiFAfnAYfCzdk9gHxT9jtSkEGOvghnNLRIoKwzU25X8ZkPsaY4iBmjmgr49mrcUEWZI7P-PfM=,2022-09-21 10:57:16-03:00,@deltanmd Kkkkkkkkkkk Você não vai ganhar nada Traíra 😡,gAAAAABj7o7T8fqEaX6JKMC4BL6_xf7acyCTN1h0kyhdXKJ9qufb2UXYyc-Xrqk1S_mXEpP4KYOCeuRjOmGWjuNtTws--wDnq7aWDZDotVdToruAUKev_jQPS5Nv60aCjz1MXMwZrhH0nu30Jm-hic_7abvENqYNOO0HGUv8cw7Daa_em57ddX0=,1,2296138146,0.46333963,0.9998121620598882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TMEeP51AkH17GWmi5iLikg9Joimi4zgGxf-kKxNahsbiBAlvlNZMwMtQlaRWklZd8Kq9bHoPuoZLIbquNni66SXjQRjJrQzTTSzYQ8G27HmI=,2022-09-21 12:22:36-03:00,"@zeca_dirceu @rosanedopv Falou o Filho do Bandido Comunista.
Terrorista que colocava bombas em locais públicos e sequestrava pessoas.
Filho de peixe, peixinho é.
Pelo menos moro e nem o pai foram presos por roubar.
Vive pode dizer o mesmo?",gAAAAABj7o7TGEncWL2rsRTJHyfLiO5KCQvnk2QDw7_D5JEEH2OiXGHCrvHDB-G-xg-aGNaDLAEYxZPaLCNOoAldHso9GsCCuFyIpUgFRuE-wO7B0DhZy_2PaopmiTQGPOtS4z3pucCeZQB-dDE1S91aZmLqs3VxG1yGeFWkG5j7TvwQOlDinIY=,1,47461491,0.17853923,0.9996982274326568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TXtfLIxI0cRHkwOu5qoKBNL96gjp2dvYPdeBVdEKWFVpltfjErzlxWLJTn8Z7d47tFOLCbfS1qclW6FW0H98f6pxd4JRO8SlQwYrGqWZ0ugg=,2022-09-21 12:19:23-03:00,"@pauloeneas Aşılardaki İnsan DNA’sı Kalıntıları ve kanser otizm.
İnsalar neden eş cinsel oluyor LGBT oluyor cevabı 
Kız bebeklere erkek Çeni DNA'sı  aşılarla enjekte ediliyor.
Erkek bebeklere kız Çeni DNA'sı aşılarla enjekte ediliyor. #LGBTdayatması
https://t.co/GRjaM9gm3U",gAAAAABj7o7T9PRLRahDlo0cqBqRi8beGbXK-HV2M_EnfIy0nLc8kzCYiuKAWhEjZdwdOekYJZwlWBJd7r5W5PpJ6eEZjdCmHaBpxcRScKnAE4OSldFFgoatj3llsr3RFqNTCyYVu-wwU9CkKJBjhPQIp5-l0apa-g==,1,73303613,0.4507996,0.9976148960069744,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
